FIPSCode,Jurisdiction_Name,State_Abbr,A1a,A1b,A9a,A9b,A9c,A9d,A9e,A9f,A9g
5305900000,SKAMANIA COUNTY,WA,8811,7873,333,Data not available,89,11,0,0,Data not available
5306100000,SNOHOMISH COUNTY,WA,509961,461728,55860,112,2012,492,0,0,128
5306300000,SPOKANE COUNTY,WA,351780,318159,80413,1412,3446,588,40197,0,14529
5306500000,STEVENS COUNTY,WA,34623,30967,1961,27,379,59,0,0,3
5306700000,THURSTON COUNTY,WA,201411,181316,21923,84,1721,335,7151,1,64
5306900000,WAHKIAKUM COUNTY,WA,3411,3098,409,114,66,3,0,0,37
5307100000,WALLA WALLA COUNTY,WA,38354,34831,4463,36,194,49,1404,0,26
5307300000,WHATCOM COUNTY,WA,157068,143265,14429,33,2585,171,4102,0,105
5307500000,WHITMAN COUNTY,WA,28150,25130,7418,26,120,5,3718,0,43
5307700000,YAKIMA COUNTY,WA,126004,115873,14319,144,327,254,5782,0,62
5400100000,BARBOUR COUNTY,WV,9931,8135,589,53,271,36,147,0,45
5400300000,BERKELEY COUNTY,WV,77653,61046,8923,991,1647,181,5924,0,92
5400500000,BOONE COUNTY,WV,15239,12615,602,41,439,36,33,0,16
5400700000,BRAXTON COUNTY,WV,8235,7337,1418,39,287,45,1015,0,6
5400900000,BROOKE COUNTY,WV,18474,12592,1530,386,738,12,336,0,1
5401100000,CABELL COUNTY,WV,54924,44972,9049,503,1482,161,6479,0,9
5401300000,CALHOUN COUNTY,WV,4753,3613,1427,19,176,12,1168,0,18
5401500000,CLAY COUNTY,WV,5446,4294,738,28,156,22,493,0,12
5401700000,DODDRIDGE COUNTY,WV,4564,3701,483,23,115,6,246,0,41
5401900000,FAYETTE COUNTY,WV,27713,21487,1194,60,809,26,81,0,6
5402100000,GILMER COUNTY,WV,4639,3329,258,40,164,9,11,0,9
5402300000,GRANT COUNTY,WV,7273,6413,1145,37,193,18,877,0,11
5402500000,GREENBRIER COUNTY,WV,26698,18850,1778,182,838,40,438,0,8
5402700000,HAMPSHIRE COUNTY,WV,14151,11128,2463,65,407,38,1848,0,86
5402900000,HANCOCK COUNTY,WV,23413,15680,2865,345,891,29,1372,0,132
5403100000,HARDY COUNTY,WV,8921,7245,1146,57,225,12,808,0,0
5403300000,HARRISON COUNTY,WV,43691,37911,5275,380,1210,24,3556,0,7
5403500000,JACKSON COUNTY,WV,21237,15813,2017,65,629,32,1173,0,59
5403700000,JEFFERSON COUNTY,WV,40196,32130,2440,719,735,42,833,0,28
5403900000,KANAWHA COUNTY,WV,142430,102036,6371,885,4346,114,602,0,16
5404100000,LEWIS COUNTY,WV,9841,8805,1220,48,352,30,727,0,26
5404300000,LINCOLN COUNTY,WV,13202,10203,867,36,374,77,191,0,22
5404500000,LOGAN COUNTY,WV,24959,19490,3936,91,837,155,2747,0,30
5404700000,MCDOWELL COUNTY,WV,16931,10260,1306,277,862,103,19,0,25
5404900000,MARION COUNTY,WV,38969,31787,4186,235,1392,73,2329,0,25
5405100000,MARSHALL COUNTY,WV,21131,17200,1511,173,573,7,677,1,18
5405300000,MASON COUNTY,WV,18074,13780,1069,136,630,45,228,0,20
5405500000,MERCER COUNTY,WV,40628,29428,3219,347,1436,81,1274,0,3
5405700000,MINERAL COUNTY,WV,18453,15495,2214,164,587,28,1388,0,17
5405900000,MINGO COUNTY,WV,19662,13845,1796,77,601,69,969,0,30
5406100000,MONONGALIA COUNTY,WV,68863,46917,4881,1106,1342,42,1567,15,629
5406300000,MONROE COUNTY,WV,8899,7557,2553,84,534,21,1807,0,17
5406500000,MORGAN COUNTY,WV,13467,10412,848,150,439,42,101,0,37
5406700000,NICHOLAS COUNTY,WV,15853,13169,3099,91,437,46,2415,0,7
5406900000,OHIO COUNTY,WV,29105,23200,3332,651,856,52,1509,0,31
5407100000,PENDLETON COUNTY,WV,4994,4297,643,28,131,0,457,0,2
5407300000,PLEASANTS COUNTY,WV,5197,4139,309,61,170,4,27,0,30
5407500000,POCAHONTAS COUNTY,WV,5549,4627,448,28,170,12,27,0,0
5407700000,PRESTON COUNTY,WV,18746,16279,1381,122,495,28,335,0,5
5407900000,PUTNAM COUNTY,WV,40448,32925,1549,64,930,38,161,0,25
5408100000,RALEIGH COUNTY,WV,51662,39131,6277,398,1701,80,3972,0,14
5408300000,RANDOLPH COUNTY,WV,18248,14565,934,138,623,42,58,0,2
5408500000,RITCHIE COUNTY,WV,5968,5184,1809,33,192,11,1537,0,10
5408700000,ROANE COUNTY,WV,9639,7390,1230,32,319,39,793,0,15
5408900000,SUMMERS COUNTY,WV,9090,6952,1292,43,367,56,756,0,24
5409100000,TAYLOR COUNTY,WV,10877,8427,994,40,360,33,487,0,2
5409300000,TUCKER COUNTY,WV,5648,4628,262,39,169,2,0,0,4
5409500000,TYLER COUNTY,WV,6393,4983,592,50,215,10,4,0,1
5409700000,UPSHUR COUNTY,WV,13462,12001,1746,70,333,34,1263,0,25
5409900000,WAYNE COUNTY,WV,26499,21077,3382,189,871,93,54,1,35
5410100000,WEBSTER COUNTY,WV,5210,4306,934,24,167,30,603,0,3
5410300000,WETZEL COUNTY,WV,11777,8661,761,58,391,51,43,0,2
5410500000,WIRT COUNTY,WV,4489,3465,126,6,90,0,3,0,1
5410700000,WOOD COUNTY,WV,57019,45324,3223,396,1718,133,714,0,126
5410900000,WYOMING COUNTY,WV,17294,11658,1296,14,724,83,69,0,46
00100,CITY OF ABBOTSFORD - MULTIPLE COUNTIES,WI,934,934,121,30,12,0,77,0,0
00175,TOWN OF ABRAMS - OCONTO COUNTY,WI,1218,1218,149,125,6,1,1,0,0
00225,TOWN OF ACKLEY - LANGLADE COUNTY,WI,325,325,22,7,4,0,11,0,0
00275,CITY OF ADAMS - ADAMS COUNTY,WI,905,905,236,55,57,5,118,0,0
00300,TOWN OF ADAMS - ADAMS COUNTY,WI,740,740,121,27,17,0,74,0,0
00325,TOWN OF ADAMS - GREEN COUNTY,WI,337,337,33,10,2,0,21,0,0
00350,TOWN OF ADAMS - JACKSON COUNTY,WI,920,920,104,24,19,1,59,1,0
00425,TOWN OF ADDISON - WASHINGTON COUNTY,WI,2271,2271,225,78,23,2,121,0,0
00450,VILLAGE OF ADELL - SHEBOYGAN COUNTY,WI,303,303,47,16,4,0,27,0,0
00475,TOWN OF ADRIAN - MONROE COUNTY,WI,479,479,58,20,9,0,28,0,0
00550,TOWN OF AGENDA - ASHLAND COUNTY,WI,260,260,29,13,4,0,11,0,0
00600,TOWN OF AHNAPEE - KEWAUNEE COUNTY,WI,551,551,64,16,13,4,30,0,0
00625,TOWN OF AINSWORTH - LANGLADE COUNTY,WI,322,322,54,16,18,0,20,0,0
00675,TOWN OF AKAN - RICHLAND COUNTY,WI,251,251,24,10,3,0,9,0,0
00725,TOWN OF ALBAN - PORTAGE COUNTY,WI,556,556,43,19,6,0,18,0,0
00750,VILLAGE OF ALBANY - GREEN COUNTY,WI,573,573,102,27,20,0,55,0,0
00775,TOWN OF ALBANY - GREEN COUNTY,WI,749,749,65,21,6,0,38,0,0
00800,TOWN OF ALBANY - PEPIN COUNTY,WI,375,375,31,13,7,1,9,0,0
00875,TOWN OF ALBION - DANE COUNTY,WI,1304,1304,189,50,40,5,94,0,0
00900,TOWN OF ALBION - JACKSON COUNTY,WI,741,741,68,26,6,0,35,0,0
00925,TOWN OF ALBION - TREMPEALEAU COUNTY,WI,402,402,45,10,6,1,28,0,0
00950,TOWN OF ALDEN - POLK COUNTY,WI,1793,1793,250,66,22,2,159,0,0
01000,CITY OF ALGOMA - KEWAUNEE COUNTY,WI,1741,1741,279,74,52,0,152,0,0
01025,TOWN OF ALGOMA - WINNEBAGO COUNTY,WI,4649,4649,579,179,63,4,316,1,2
01150,VILLAGE OF ALLOUEZ - BROWN COUNTY,WI,8741,8741,1230,412,265,9,517,1,1
01225,CITY OF ALMA - BUFFALO COUNTY,WI,492,492,91,42,24,1,20,0,2
01250,TOWN OF ALMA - BUFFALO COUNTY,WI,193,193,29,8,3,0,14,0,0
01275,TOWN OF ALMA - JACKSON COUNTY,WI,530,530,76,16,11,1,48,0,0
01300,VILLAGE OF ALMA CENTER - JACKSON COUNTY,WI,263,263,34,9,8,0,17,0,0
01325,VILLAGE OF ALMENA - BARRON COUNTY,WI,343,343,59,8,17,2,32,0,0
01350,TOWN OF ALMENA - BARRON COUNTY,WI,559,559,65,16,11,0,38,0,0
01375,TOWN OF ALMON - SHAWANO COUNTY,WI,348,348,30,10,2,0,18,0,0
01400,VILLAGE OF ALMOND - PORTAGE COUNTY,WI,223,223,22,0,6,0,16,0,0
01425,TOWN OF ALMOND - PORTAGE COUNTY,WI,453,453,45,0,5,0,31,0,0
01525,TOWN OF ALTO - FOND DU LAC COUNTY,WI,697,697,67,13,10,2,40,0,0
01550,CITY OF ALTOONA - EAU CLAIRE COUNTY,WI,4520,4520,787,311,112,6,353,1,1
01625,TOWN OF ALVIN - FOREST COUNTY,WI,118,118,13,4,6,0,3,0,0
01675,TOWN OF AMBERG - MARINETTE COUNTY,WI,517,517,78,22,17,1,36,0,0
01725,CITY OF AMERY - POLK COUNTY,WI,1598,1598,344,102,92,1,149,0,0
01750,VILLAGE OF AMHERST - PORTAGE COUNTY,WI,655,655,103,36,11,1,55,0,0
01775,TOWN OF AMHERST - PORTAGE COUNTY,WI,950,950,91,32,10,2,47,0,0
01800,VILLAGE OF AMHERST JUNCTION - PORTAGE COUNTY,WI,231,231,32,10,0,1,21,0,0
01825,TOWN OF AMNICON - DOUGLAS COUNTY,WI,733,733,96,27,9,0,59,0,0
01900,TOWN OF ANDERSON - BURNETT COUNTY,WI,252,252,37,13,5,0,0,0,0
01925,TOWN OF ANDERSON - IRON COUNTY,WI,50,50,8,2,3,0,3,0,0
01975,TOWN OF ANGELICA - SHAWANO COUNTY,WI,1087,1087,104,37,16,1,47,0,0
02025,TOWN OF ANGELO - MONROE COUNTY,WI,713,713,108,26,19,2,57,0,0
02075,VILLAGE OF ANIWA - SHAWANO COUNTY,WI,112,112,38,6,2,0,14,0,0
02100,TOWN OF ANIWA - SHAWANO COUNTY,WI,290,290,31,7,3,0,21,0,0
02175,TOWN OF ANSON - CHIPPEWA COUNTY,WI,1500,1500,149,40,11,1,97,0,0
02250,CITY OF ANTIGO - LANGLADE COUNTY,WI,3962,3962,722,201,115,11,367,1,0
02275,TOWN OF ANTIGO - LANGLADE COUNTY,WI,939,939,92,20,16,1,43,1,0
02350,TOWN OF APPLE RIVER - POLK COUNTY,WI,671,671,98,32,6,1,56,0,0
02375,CITY OF APPLETON - MULTIPLE COUNTIES,WI,41617,41617,6944,2389,660,50,3680,0,9
02450,TOWN OF ARBOR VITAE - VILAS COUNTY,WI,2321,2321,314,81,41,1,182,0,0
02500,CITY OF ARCADIA - TREMPEALEAU COUNTY,WI,948,948,174,64,29,1,78,0,0
02525,TOWN OF ARCADIA - TREMPEALEAU COUNTY,WI,1087,1087,103,37,18,0,44,0,0
02550,VILLAGE OF ARENA - IOWA COUNTY,WI,477,477,76,32,9,0,33,0,0
02575,TOWN OF ARENA - IOWA COUNTY,WI,942,942,99,21,15,0,62,0,0
02625,TOWN OF ARGONNE - FOREST COUNTY,WI,328,328,49,9,6,0,34,0,0
02650,VILLAGE OF ARGYLE - LAFAYETTE COUNTY,WI,434,434,58,15,5,2,36,0,0
02675,TOWN OF ARGYLE - LAFAYETTE COUNTY,WI,262,262,43,10,8,0,23,0,0
02775,TOWN OF ARLAND - BARRON COUNTY,WI,355,355,39,12,6,0,21,0,0
02800,VILLAGE OF ARLINGTON - COLUMBIA COUNTY,WI,530,530,63,26,4,0,32,0,0
02825,TOWN OF ARLINGTON - COLUMBIA COUNTY,WI,522,522,54,12,12,1,29,0,0
02850,TOWN OF ARMENIA - JUNEAU COUNTY,WI,456,456,53,13,10,1,28,0,0
02950,TOWN OF ARMSTRONG CREEK - FOREST COUNTY,WI,273,273,33,9,7,0,17,0,0
03025,VILLAGE OF ARPIN - WOOD COUNTY,WI,160,160,33,15,1,0,14,0,0
03050,TOWN OF ARPIN - WOOD COUNTY,WI,509,509,54,14,4,0,33,0,0
03075,TOWN OF ARTHUR - CHIPPEWA COUNTY,WI,413,413,44,13,7,1,21,0,0
03150,TOWN OF ASHFORD - FOND DU LAC COUNTY,WI,1128,1128,127,38,26,1,61,0,0
03200,TOWN OF ASHIPPUN - DODGE COUNTY,WI,1808,1808,178,62,25,2,89,0,0
03225,CITY OF ASHLAND - MULTIPLE COUNTIES,WI,4562,4562,1087,331,149,13,571,0,1
03250,TOWN OF ASHLAND - ASHLAND COUNTY,WI,354,354,40,5,12,2,21,0,0
03425,VILLAGE OF ASHWAUBENON - BROWN COUNTY,WI,10283,10283,1501,561,222,11,681,0,0
03525,TOWN OF ATHELSTANE - MARINETTE COUNTY,WI,388,388,72,17,9,2,44,0,0
03550,VILLAGE OF ATHENS - MARATHON COUNTY,WI,605,605,97,17,17,1,59,0,0
03600,TOWN OF ATLANTA - RUSK COUNTY,WI,373,373,61,14,6,0,39,0,0
03725,TOWN OF AUBURN - CHIPPEWA COUNTY,WI,436,436,46,20,5,0,21,0,0
03750,TOWN OF AUBURN - FOND DU LAC COUNTY,WI,1628,1628,111,37,22,0,51,0,0
03775,VILLAGE OF AUBURNDALE - WOOD COUNTY,WI,373,373,38,8,5,0,24,0,0
03800,TOWN OF AUBURNDALE - WOOD COUNTY,WI,493,493,33,5,5,0,23,0,0
03825,CITY OF AUGUSTA - EAU CLAIRE COUNTY,WI,738,738,156,28,26,2,100,0,0
03875,TOWN OF AURORA - FLORENCE COUNTY,WI,635,635,82,15,20,0,46,0,0
03900,TOWN OF AURORA - TAYLOR COUNTY,WI,201,201,30,7,7,1,15,0,0
03925,TOWN OF AURORA - WAUSHARA COUNTY,WI,610,610,60,17,7,2,34,0,0
04025,VILLAGE OF AVOCA - IOWA COUNTY,WI,284,284,58,18,6,1,32,0,0
04100,TOWN OF AVON - ROCK COUNTY,WI,370,370,47,7,7,0,32,0,0
04125,TOWN OF AZTALAN - JEFFERSON COUNTY,WI,921,921,111,29,12,2,55,0,0
04250,VILLAGE OF BAGLEY - GRANT COUNTY,WI,206,206,41,17,9,2,9,0,0
04275,TOWN OF BAGLEY - OCONTO COUNTY,WI,207,207,42,8,4,0,17,0,0
04325,TOWN OF BAILEYS HARBOR - DOOR COUNTY,WI,961,961,110,25,21,2,60,0,0
04400,VILLAGE OF BALDWIN - ST. CROIX COUNTY,WI,2142,2142,481,147,58,4,269,0,1
04425,TOWN OF BALDWIN - ST. CROIX COUNTY,WI,620,620,67,20,7,0,38,0,0
04475,VILLAGE OF BALSAM LAKE - POLK COUNTY,WI,507,507,125,41,11,0,72,0,0
04500,TOWN OF BALSAM LAKE - POLK COUNTY,WI,895,895,132,36,17,2,77,0,0
04550,VILLAGE OF BANGOR - LA CROSSE COUNTY,WI,840,840,107,24,15,1,67,0,0
04575,TOWN OF BANGOR - LA CROSSE COUNTY,WI,351,351,34,9,4,0,21,0,0
04625,CITY OF BARABOO - SAUK COUNTY,WI,6580,6580,1247,426,192,7,615,1,0
04650,TOWN OF BARABOO - SAUK COUNTY,WI,1202,1202,158,47,17,0,94,0,0
04725,TOWN OF BARKSDALE - BAYFIELD COUNTY,WI,536,536,56,18,8,2,27,0,0
04750,TOWN OF BARNES - BAYFIELD COUNTY,WI,673,673,78,21,20,2,33,0,0
04775,VILLAGE OF BARNEVELD - IOWA COUNTY,WI,794,794,79,27,2,2,48,0,0
04825,TOWN OF BARRE - LA CROSSE COUNTY,WI,809,809,109,24,7,0,71,0,0
04875,CITY OF BARRON - BARRON COUNTY,WI,1539,1539,339,114,68,2,153,0,0
04900,TOWN OF BARRON - BARRON COUNTY,WI,409,409,56,12,7,0,37,0,0
04950,TOWN OF BARRONETT - WASHBURN COUNTY,WI,263,263,30,12,7,0,11,0,0
05000,TOWN OF BARTELME - SHAWANO COUNTY,WI,412,412,75,8,14,1,49,0,0
05050,TOWN OF BARTON - WASHINGTON COUNTY,WI,1895,1895,163,35,34,2,85,0,0
05125,TOWN OF BASHAW - WASHBURN COUNTY,WI,705,705,99,30,17,0,52,0,0
05200,TOWN OF BASS LAKE - SAWYER COUNTY,WI,1608,1608,248,69,25,9,138,0,0
05225,TOWN OF BASS LAKE - WASHBURN COUNTY,WI,347,347,55,12,4,0,39,0,0
05325,VILLAGE OF BAY CITY - PIERCE COUNTY,WI,249,249,39,15,5,0,19,0,0
05350,CITY OF BAYFIELD - BAYFIELD COUNTY,WI,420,420,63,18,15,0,28,0,0
05375,TOWN OF BAYFIELD - BAYFIELD COUNTY,WI,605,605,66,20,7,1,38,0,0
05450,VILLAGE OF BAYSIDE - MULTIPLE COUNTIES,WI,3341,3341,458,124,71,1,260,0,1
05475,TOWN OF BAYVIEW - BAYFIELD COUNTY,WI,408,408,46,23,4,1,18,0,0
05550,TOWN OF BEAR BLUFF - JACKSON COUNTY,WI,92,92,10,2,1,0,7,0,0
05575,VILLAGE OF BEAR CREEK - OUTAGAMIE COUNTY,WI,162,162,22,6,4,0,9,0,0
05600,TOWN OF BEAR CREEK - SAUK COUNTY,WI,384,384,36,15,7,0,14,0,0
05625,TOWN OF BEAR CREEK - WAUPACA COUNTY,WI,441,441,60,22,13,0,25,0,0
05650,TOWN OF BEAR LAKE - BARRON COUNTY,WI,437,437,60,17,9,1,33,0,0
05750,TOWN OF BEAVER - CLARK COUNTY,WI,298,298,28,6,8,1,13,0,0
05800,TOWN OF BEAVER - MARINETTE COUNTY,WI,674,674,73,14,20,0,39,0,0
05825,TOWN OF BEAVER - POLK COUNTY,WI,487,487,77,18,10,1,48,0,0
05875,TOWN OF BEAVER BROOK - WASHBURN COUNTY,WI,473,473,83,22,11,0,50,0,0
05900,CITY OF BEAVER DAM - DODGE COUNTY,WI,8159,8159,1559,466,343,17,718,3,1
05925,TOWN OF BEAVER DAM - DODGE COUNTY,WI,2419,2419,278,85,43,4,144,0,0
06000,TOWN OF BEECHER - MARINETTE COUNTY,WI,484,484,51,26,9,3,12,0,0
06100,TOWN OF BEETOWN - GRANT COUNTY,WI,359,359,49,22,7,0,18,0,0
06150,VILLAGE OF BELGIUM - OZAUKEE COUNTY,WI,1444,1444,194,81,20,3,85,0,0
06175,TOWN OF BELGIUM - OZAUKEE COUNTY,WI,1006,1006,106,39,12,0,51,0,0
06200,TOWN OF BELL - BAYFIELD COUNTY,WI,268,268,34,1,11,0,12,0,0
06225,VILLAGE OF BELL CENTER - CRAWFORD COUNTY,WI,54,54,5,2,0,1,2,0,0
06275,TOWN OF BELLE PLAINE - SHAWANO COUNTY,WI,1149,1149,107,22,26,1,57,0,0
06300,VILLAGE OF BELLEVILLE - MULTIPLE COUNTIES,WI,1534,1534,214,66,22,2,123,0,0
06350,VILLAGE OF BELLEVUE - BROWN COUNTY,WI,9076,9076,1288,370,188,8,714,0,1
06425,VILLAGE OF BELMONT - LAFAYETTE COUNTY,WI,530,530,69,16,16,0,37,0,0
06450,TOWN OF BELMONT - LAFAYETTE COUNTY,WI,355,355,45,8,6,0,31,0,0
06475,TOWN OF BELMONT - PORTAGE COUNTY,WI,391,391,45,11,6,2,26,0,0
06500,CITY OF BELOIT - ROCK COUNTY,WI,16162,16162,4292,1106,334,28,2803,2,1
06525,TOWN OF BELOIT - ROCK COUNTY,WI,4808,4808,788,216,160,0,396,0,1
06675,TOWN OF BELVIDERE - BUFFALO COUNTY,WI,275,275,37,21,6,0,8,0,0
06775,TOWN OF BENNETT - DOUGLAS COUNTY,WI,421,421,47,8,9,0,30,0,0
06825,VILLAGE OF BENTON - LAFAYETTE COUNTY,WI,520,520,112,27,16,0,67,0,0
06850,TOWN OF BENTON - LAFAYETTE COUNTY,WI,276,276,36,11,3,2,20,0,0
06875,TOWN OF BERGEN - MARATHON COUNTY,WI,506,506,46,21,5,1,19,0,0
06900,TOWN OF BERGEN - VERNON COUNTY,WI,877,877,83,27,5,0,51,0,0
06925,CITY OF BERLIN - MULTIPLE COUNTIES,WI,2612,2612,499,150,87,3,256,0,0
06950,TOWN OF BERLIN - GREEN LAKE COUNTY,WI,728,728,95,30,18,1,45,0,1
06975,TOWN OF BERLIN - MARATHON COUNTY,WI,612,612,63,22,10,1,28,0,0
07000,TOWN OF BERN - MARATHON COUNTY,WI,245,245,38,18,7,0,13,0,0
07025,TOWN OF BERRY - DANE COUNTY,WI,824,824,50,14,8,0,28,0,0
07125,TOWN OF BEVENT - MARATHON COUNTY,WI,706,706,79,19,16,1,42,0,0
07175,TOWN OF BIG BEND - RUSK COUNTY,WI,287,287,35,12,5,0,18,0,0
07200,VILLAGE OF BIG BEND - WAUKESHA COUNTY,WI,948,948,109,38,14,1,55,0,0
07225,TOWN OF BIG FALLS - RUSK COUNTY,WI,88,88,3,0,1,0,2,0,0
07250,VILLAGE OF BIG FALLS - WAUPACA COUNTY,WI,50,50,5,2,1,0,2,0,0
07300,TOWN OF BIG FLATS - ADAMS COUNTY,WI,572,572,93,22,18,2,51,0,0
07500,TOWN OF BIRCH - LINCOLN COUNTY,WI,282,282,28,3,9,0,15,0,0
07525,TOWN OF BIRCH CREEK - CHIPPEWA COUNTY,WI,358,358,28,7,12,0,6,0,0
07550,VILLAGE OF BIRCHWOOD - WASHBURN COUNTY,WI,261,261,44,20,9,0,15,0,0
07575,TOWN OF BIRCHWOOD - WASHBURN COUNTY,WI,428,428,48,20,8,0,20,0,0
07600,VILLAGE OF BIRNAMWOOD - MULTIPLE COUNTIES,WI,382,382,60,20,13,1,24,0,0
07625,TOWN OF BIRNAMWOOD - SHAWANO COUNTY,WI,427,427,46,13,7,0,26,0,0
07650,VILLAGE OF BIRON - WOOD COUNTY,WI,501,501,56,16,17,0,20,0,0
07700,TOWN OF BLACK BROOK - POLK COUNTY,WI,839,839,105,22,12,1,70,0,0
07725,VILLAGE OF BLACK CREEK - OUTAGAMIE COUNTY,WI,689,689,96,24,11,2,57,0,0
07750,TOWN OF BLACK CREEK - OUTAGAMIE COUNTY,WI,770,770,59,5,12,0,40,0,0
07800,VILLAGE OF BLACK EARTH - DANE COUNTY,WI,917,917,148,45,23,1,77,0,0
07825,TOWN OF BLACK EARTH - DANE COUNTY,WI,357,357,36,10,7,1,17,0,0
07900,CITY OF BLACK RIVER FALLS - JACKSON COUNTY,WI,1868,1868,338,130,52,3,153,0,0
07950,TOWN OF BLACKWELL - FOREST COUNTY,WI,92,92,60,7,5,2,46,0,0
08000,TOWN OF BLACK WOLF - WINNEBAGO COUNTY,WI,1786,1786,183,44,33,2,95,0,2
08025,TOWN OF BLAINE - BURNETT COUNTY,WI,126,126,19,1,3,0,15,0,0
08075,CITY OF BLAIR - TREMPEALEAU COUNTY,WI,625,625,113,28,39,3,34,0,0
08100,TOWN OF BLANCHARD - LAFAYETTE COUNTY,WI,187,187,11,1,1,0,9,0,0
08125,VILLAGE OF BLANCHARDVILLE - MULTIPLE COUNTIES,WI,478,478,71,16,17,0,37,0,0
08175,TOWN OF BLOOM - RICHLAND COUNTY,WI,279,279,25,5,2,0,18,0,0
08225,CITY OF BLOOMER - CHIPPEWA COUNTY,WI,2007,2007,303,72,60,1,169,0,0
08250,TOWN OF BLOOMER - CHIPPEWA COUNTY,WI,625,625,74,17,10,1,45,0,0
08265,VILLAGE OF BLOOMFIELD - WALWORTH COUNTY,WI,2377,2377,440,96,32,2,307,0,0
08275,TOWN OF BLOOMFIELD - WALWORTH COUNTY,WI,827,827,151,30,20,0,98,0,0
08300,TOWN OF BLOOMFIELD - WAUSHARA COUNTY,WI,634,634,58,13,10,1,34,0,0
08350,TOWN OF BLOOMING GROVE - DANE COUNTY,WI,1088,1088,161,56,14,0,90,0,1
08375,VILLAGE OF BLOOMINGTON - GRANT COUNTY,WI,392,392,47,25,14,0,8,0,0
08400,TOWN OF BLOOMINGTON - GRANT COUNTY,WI,212,212,30,6,12,0,12,0,0
08475,VILLAGE OF BLUE MOUNDS - DANE COUNTY,WI,599,599,85,34,14,0,36,0,1
08500,TOWN OF BLUE MOUNDS - DANE COUNTY,WI,657,657,68,13,12,0,40,0,3
08525,VILLAGE OF BLUE RIVER - GRANT COUNTY,WI,222,222,45,24,10,0,11,0,0
08600,VILLAGE OF BOAZ - RICHLAND COUNTY,WI,77,77,10,1,1,0,8,0,0
08725,VILLAGE OF BONDUEL - SHAWANO COUNTY,WI,853,853,89,26,28,0,35,0,0
08750,TOWN OF BONE LAKE - POLK COUNTY,WI,453,453,68,20,7,1,40,0,0
08850,CITY OF BOSCOBEL - GRANT COUNTY,WI,1450,1450,274,92,43,3,136,0,0
08875,TOWN OF BOSCOBEL - GRANT COUNTY,WI,212,212,32,6,13,0,13,0,0
08950,TOWN OF BOULDER JUNCTION - VILAS COUNTY,WI,815,815,108,27,20,1,58,1,1
08975,TOWN OF BOVINA - OUTAGAMIE COUNTY,WI,733,733,93,28,12,0,50,0,0
09025,VILLAGE OF BOWLER - SHAWANO COUNTY,WI,155,155,19,9,2,0,8,0,0
09050,VILLAGE OF BOYCEVILLE - DUNN COUNTY,WI,512,512,109,29,9,1,69,0,0
09075,VILLAGE OF BOYD - CHIPPEWA COUNTY,WI,314,314,48,11,10,0,27,0,0
09175,TOWN OF BRADFORD - ROCK COUNTY,WI,605,605,54,11,16,0,26,0,0
09225,TOWN OF BRADLEY - LINCOLN COUNTY,WI,1601,1601,253,70,55,0,126,0,1
09300,VILLAGE OF BRANDON - FOND DU LAC COUNTY,WI,491,491,66,9,12,2,43,0,0
09375,TOWN OF BRAZEAU - OCONTO COUNTY,WI,897,897,115,30,23,2,60,0,0
09425,TOWN OF BREED - OCONTO COUNTY,WI,460,460,63,20,16,1,24,0,0
09500,TOWN OF BRIDGE CREEK - EAU CLAIRE COUNTY,WI,730,730,69,19,11,0,39,0,0
09550,TOWN OF BRIDGEPORT - CRAWFORD COUNTY,WI,645,645,96,29,14,0,53,0,0
09600,TOWN OF BRIGHAM - IOWA COUNTY,WI,713,713,45,8,10,0,25,0,0
09635,TOWN OF BRIGHTON - KENOSHA COUNTY,WI,1032,1032,136,40,13,1,81,0,0
09650,TOWN OF BRIGHTON - MARATHON COUNTY,WI,294,294,31,8,7,0,15,0,0
09725,CITY OF BRILLION - CALUMET COUNTY,WI,1737,1737,225,78,32,1,114,0,0
09750,TOWN OF BRILLION - CALUMET COUNTY,WI,936,936,111,35,13,1,59,0,0
09775,TOWN OF BRISTOL - DANE COUNTY,WI,2755,2755,261,78,22,2,156,0,1
09800,VILLAGE OF BRISTOL - KENOSHA COUNTY,WI,3295,3295,519,206,84,5,220,0,0
09900,TOWN OF BROCKWAY - JACKSON COUNTY,WI,953,953,191,59,22,6,103,0,0
09925,CITY OF BRODHEAD - MULTIPLE COUNTIES,WI,1561,1561,246,107,35,0,88,0,0
10025,CITY OF BROOKFIELD - WAUKESHA COUNTY,WI,27905,27905,3551,1272,520,15,1731,0,0
10050,TOWN OF BROOKFIELD - WAUKESHA COUNTY,WI,4528,4528,716,220,168,8,318,0,1
10075,VILLAGE OF BROOKLYN - MULTIPLE COUNTIES,WI,861,861,115,26,7,0,82,0,0
10100,TOWN OF BROOKLYN - GREEN COUNTY,WI,786,786,58,13,10,0,35,0,0
10125,TOWN OF BROOKLYN - GREEN LAKE COUNTY,WI,1328,1328,133,34,25,1,71,0,0
10150,TOWN OF BROOKLYN - WASHBURN COUNTY,WI,209,209,18,2,5,2,9,0,0
10350,TOWN OF BROTHERTOWN - CALUMET COUNTY,WI,836,836,89,22,13,1,53,0,0
10375,VILLAGE OF BROWN DEER - MILWAUKEE COUNTY,WI,7647,7647,1267,403,135,14,711,0,0
10400,TOWN OF BROWNING - TAYLOR COUNTY,WI,478,478,55,12,10,0,31,0,0
